"PRODUCT_NO","KPRM","CUST_LOC_NO","LTA","RI_TYPE","RI_NONRI","RI_TIME","MIN","SOH","MAX_QTY","TAR_SSL","SUP_SSL","QTY_PICK","QTY_SNR","UID_STATUS","ORDNO","ITMNO","REQ_DATE","PERID0","PERID1 ","PERID2 ","PERID3 ","PERID4 ","PERID5 ","PERID6 ","PERID7 ","PERID8 ","PERID9 ","PERID10 ","PERID11 ","PERID12 ","PERID13 ","PERID14 ","PERID15 ","PERID16 ","PERID17 ","PERID18 ","PERID19 ","PERID20 ","PERID21 ","PERID22 ","PERID23 ","PERID24 ","PERID25 ","PERID26 ","PERID27 ","PERID28 ","PERID29 ","PERID30 ","PERID31 ","PERID32 ","PERID33 ","PERID34 ","PERID35 "
"Product","Key Figure","Customer Loc.","","Replenishment Indicator","","","Minimum Safety Stock","","","","","Shippable Qty","Quantity","Medium Field Label","Order Document Number","Item Number","RequDlvryD","03/20/2016 - 12/13/2018","12/14/2018 - 12/16/2018","12/17/2018 - 12/23/2018","12/24/2018 - 12/30/2018","12/31/2018 - 01/06/2019","01/07/2019 - 01/13/2019","01/14/2019 - 01/20/2019","01/21/2019 - 01/27/2019","01/28/2019 - 02/03/2019","02/04/2019 - 02/10/2019","02/11/2019 - 02/17/2019","02/18/2019 - 02/24/2019","02/25/2019 - 03/03/2019","03/04/2019 - 03/10/2019","03/11/2019 - 03/17/2019","03/18/2019 - 03/24/2019","03/25/2019 - 03/31/2019","04/01/2019 - 04/07/2019","04/08/2019 - 04/14/2019","04/15/2019 - 04/21/2019","04/22/2019 - 04/28/2019","04/29/2019 - 05/05/2019","05/06/2019 - 05/12/2019","05/13/2019 - 05/19/2019","05/20/2019 - 05/26/2019","05/27/2019 - 05/31/2019","06/01/2019 - 06/30/2019","07/01/2019 - 07/31/2019","08/01/2019 - 08/31/2019","09/01/2019 - 09/30/2019","10/01/2019 - 10/31/2019","11/01/2019 - 11/30/2019","12/01/2019 - 12/31/2019","01/01/2020 - 12/31/2020","01/01/2021 - 12/31/2021","01/01/2022 - 12/31/2022"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20200630","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20200708","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20200715","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20200722","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20200729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20200805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20200812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20200825","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20200901","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20200909","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20200930","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20201007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20201014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20201021","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20201028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20201104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20201116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20201211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20210113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20210210","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20210315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20210414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20210512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20210614","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20210714","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20210813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20210914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20211013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20211110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20211213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20220113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20220210","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20220315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20220412","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20220512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20220614","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20220713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20220815","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20220914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20221013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01100/301","20221110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16"
"1012547-1","Planned","2719","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","24","21","18","21","25","211","211","209"
"1012708-1","Firm","2701","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","10","","6","","","8","","8","","8","","14","","13","","12","","17","","","12","","19","","","11","18","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20181205","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20181217","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190109","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190123","","","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190206","","","","","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190220","","","","","","","","","","","","14","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190306","","","","","","","","","","","","","","13","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190320","","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190403","","","","","","","","","","","","","","","","","","17","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190424","","","","","","","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190508","","","","","","","","","","","","","","","","","","","","","","","19","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190529","","","","","","","","","","","","","","","","","","","","","","","","","","11","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190612","","","","","","","","","","","","","","","","","","","","","","","","","","","18","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190702","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190717","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190731","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190814","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190904","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20190918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20191002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20191016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20191113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20191211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20200108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20200122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20200205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20200219","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20200304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20200318","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20200407","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20200429","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20200513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20200610","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20200630","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20200729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20200901","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20200930","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20201028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20201123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20201218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20210120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20210217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20210322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20210421","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20210519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20210621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20210721","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20210820","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20210921","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20211020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20211117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20211220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20220120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20220217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20220322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20220420","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20220519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20220621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20220720","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20220822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20220921","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20221020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00080/461","20221117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4"
"1012708-1","Planned","2701","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","15","13","14","6","17","205","260","240"
"1012708-1","Firm","2710","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1012708-1","Planned","2710","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","3","3","3"
"1012904-1","Firm","2701","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1012904-1","Planned","2701","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1013060-1","Firm","2701","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","17.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","3","","","","","","","","1","2","","","2","","3","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190206","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190402","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190409","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190409","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190501","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190501","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190514","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190514","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190605","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190618","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190625","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190717","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190724","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190807","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190814","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","00090/376","20190820","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","",""
